pincode,city,state,pickup,delivery,zone
678104,Nallepilly,Kerala,Y,Y,e
678105,Palakkad,Kerala,N,N,d
678302,Pathirippala,Kerala,N,N,d
678501,Nallepilly,Kerala,Y,Y,e
678502,Palakkad,Kerala,Y,Y,e
678503,Nallepilly,Kerala,Y,Y,e
678504,Nallepilly,Kerala,Y,Y,e
678505,Nallepilly,Kerala,Y,Y,e
678506,Nallepilly,Kerala,Y,Y,e
678507,Nenmara,Kerala,Y,Y,e
678508,Nenmara,Kerala,Y,Y,e
678509,Palghat,Kerala,N,N,d
678510,Anjumoorthy,Kerala,Y,Y,e
678511,Palghat,Kerala,N,N,d
678512,Nallepilly,Kerala,Y,Y,e
678513,Palghat,Kerala,N,N,d
678531,Nallepilly,Kerala,Y,Y,e
678532,Nallepilly,Kerala,Y,Y,e
678533,Nallepilly,Kerala,Y,Y,e
678534,Nallepilly,Kerala,Y,Y,e
678541,Anjumoorthy,Kerala,Y,Y,e
678542,Anjumoorthy,Kerala,Y,Y,e
678543,Anjumoorthy,Kerala,Y,Y,d
678544,Pazhayannur,Kerala,Y,Y,e
678545,Anjumoorthy,Kerala,Y,Y,e
678546,Anjumoorthy,Kerala,Y,Y,e
678547,Pazhayannur,Kerala,Y,Y,d
678548,Vadakkenchery,Kerala,Y,Y,e
678551,Palakkad,Kerala,Y,Y,e
678552,Nallepilly,Kerala,Y,Y,e
678553,Nallepilly,Kerala,Y,Y,e
678554,Palakkad,Kerala,Y,Y,e
678555,Palakkad,Kerala,Y,Y,e
678556,Nallepilly,Kerala,Y,Y,e
678557,Palakkad,Kerala,Y,Y,e
678558,Palakkad,Kerala,Y,Y,e
678559,Palakkad,Kerala,Y,Y,e
678570,Palghat,Kerala,N,N,d
678571,Akaloor,Kerala,Y,Y,e
678572,Akaloor,Kerala,Y,Y,e
678573,Akaloor,Kerala,Y,Y,e
678574,Pazhayannur,Kerala,Y,Y,d
678575,Palakkad,Kerala,N,Y,d
678578,Kannur,Kerala,N,N,d
678581,Agali,Kerala,Y,Y,d
678582,Thachanattukara,Kerala,Y,Y,e
678583,Thachanattukara,Kerala,Y,Y,e
678584,Malappuram,Kerala,N,N,d
678585,Palghat,Kerala,N,N,d
678586,Palghat,Kerala,N,N,d
678587,Malappuram,Kerala,N,N,d
678589,Akaloor,Kerala,Y,Y,e
678591,Karimba,Kerala,Y,Y,e
678592,Palakkad,Kerala,Y,Y,e
678593,Thachanattukara,Kerala,Y,Y,e
678594,Palakkad,Kerala,Y,Y,e
678595,Thachanattukara,Kerala,Y,Y,e
678596,Palakkad,Kerala,Y,Y,e
678597,Karimba,Kerala,Y,Y,e
678598,Thachanattukara,Kerala,Y,Y,e
678600,Palakkad,Kerala,Y,Y,e
678601,Thachanattukara,Kerala,Y,Y,e
678602,Palakkad,Kerala,N,N,d
678603,Palakkad,Kerala,N,N,d
678604,Palakkad,Kerala,N,N,d
678605,MANNARKAD,Kerala,Y,Y,e
678606,Palakkad,Kerala,N,N,d
678609,KANNUR,Kerala,N,N,d
678611,Palakkad,Kerala,N,Y,e
678612,Akaloor,Kerala,Y,Y,e
678613,Akaloor,Kerala,Y,Y,e
678614,Palakkad,Kerala,N,Y,e
678615,Palakkad,Kerala,Y,Y,d
678616,KANNUR,Kerala,N,N,d
678621,Palakkad,Kerala,Y,Y,e
678622,Nallepilly,Kerala,Y,Y,e
678623,Palakkad,Kerala,Y,Y,e
678624,Palakkad,Kerala,Y,Y,e
678631,Karimba,Kerala,Y,Y,e
678632,Karimba,Kerala,Y,Y,e
678633,Akaloor,Kerala,Y,Y,e
678634,OTTAPALAM,Kerala,N,Y,e
678635,OTTAPALAM,Kerala,N,Y,e
678637,OTTAPALAM,Kerala,N,Y,e
678638,Palakkad,Kerala,N,N,d
678641,Akaloor,Kerala,Y,Y,e
678642,Akaloor,Kerala,Y,Y,e
678651,Palakkad,Kerala,Y,Y,d
678661,Pollachi,Tamil Nadu,N,Y,d
678671,Palakkad,Kerala,Y,Y,e
678672,Palakkad,Karakurissi,N,Y,d
678678,Vadakkenchery,Kerala,N,N,d
678681,Anjumoorthy,Kerala,Y,Y,e
678682,Anjumoorthy,Kerala,Y,Y,e
678683,Anjumoorthy,Kerala,Y,Y,e
678684,Anjumoorthy,Kerala,Y,Y,d
678685,Anjumoorthy,Kerala,Y,Y,e
678686,Anjumoorthy,Kerala,Y,Y,e
678687,Anjumoorthy,Kerala,Y,Y,e
678688,Anjumoorthy,Kerala,Y,Y,e
678689,Vadakkenchery,Kerala,Y,Y,e
678701,Palakkad,Kerala,Y,Y,e
678702,Palakkad,Kerala,Y,Y,e
678703,Anjumoorthy,Kerala,Y,Y,e
678704,Anjumoorthy,Kerala,Y,Y,e
678705,Anjumoorthy,Kerala,Y,Y,e
678706,Anjumoorthy,Kerala,Y,Y,e
678707,Palakkad,Kerala,Y,Y,e
678708,Vadakkenchery,Kerala,N,N,d
678709,Vadakkenchery,Kerala,Y,Y,e
678711,Vadakkenchery,Kerala,N,N,d
678721,Palakkad,Kerala,Y,Y,e
678722,Akaloor,Kerala,Y,Y,e
678731,Palakkad,Kerala,Y,Y,e
678732,Palakkad,Kerala,Y,Y,e
678733,Palakkad,Kerala,Y,Y,e
678752,MANNARKAD,Kerala,N,Y,e
678761,MANNARKAD,Kerala,Y,Y,e
678762,Thachanattukara,Kerala,Y,Y,e
679101,Pazhayannur,Kerala,Y,Y,e
679102,Pazhayannur,Kerala,Y,Y,e
679103,Pazhayannur,Kerala,Y,Y,e
679104,Shoranur,Kerala,Y,Y,e
679105,Pazhayannur,Kerala,Y,Y,e
679106,Pazhayannur,Kerala,Y,Y,e
679121,Shoranur,Kerala,Y,Y,d
679122,Shoranur,Kerala,Y,Y,d
679123,Shoranur,Kerala,Y,Y,d
679124,Shoranur,Kerala,Y,Y,d
679125,Shoranur,Kerala,Y,Y,d
679301,Pazhayannur,Kerala,Y,Y,e
679302,Pazhayannur,Kerala,Y,Y,e
679303,Sankaramangalam,Kerala,Y,Y,e
679304,Valanchery,Kerala,Y,Y,e
679305,Sankaramangalam,Kerala,Y,Y,d
679306,Shoranur,Kerala,Y,Y,e
679307,Sankaramangalam,Kerala,Y,Y,e
679308,Sankaramangalam,Kerala,Y,Y,e
679309,Sankaramangalam,Kerala,Y,Y,e
679310,OTTAPALAM,Kerala,Y,Y,e
679311,OTTAPALAM,Kerala,Y,Y,e
679312,OTTAPALAM,Kerala,Y,Y,e
679313,Sankaramangalam,Kerala,Y,Y,e
679314,OTTAPALAM,Kerala,Y,Y,e
679320,Kanhangad,Kerala,N,N,d
679321,Perinthalmanna,Kerala,Y,Y,e
679322,Perinthalmanna,Kerala,Y,Y,e
679323,Perinthalmanna,Kerala,Y,Y,e
679324,Malappuram,Kerala,Y,Y,e
679325,Perinthalmanna,Kerala,Y,Y,e
679326,Pandikkad,Kerala,Y,Y,e
679327,POOKKOTTUMPADAM,Kerala,Y,Y,e
679328,Edavanna,Kerala,Y,Y,e
679329,Edavanna,Kerala,Y,Y,e
679330,Edavanna,Kerala,Y,Y,e
679331,Nilambur,Kerala,Y,Y,e
679332,Nilambur,Kerala,Y,Y,d
679333,Chungatra,Kerala,Y,Y,e
679334,Chungatra,Kerala,Y,Y,e
679335,Cherpulassery,Kerala,Y,Y,d
679336,Sankaramangalam,Kerala,Y,Y,e
679337,Sankaramangalam,Kerala,Y,Y,e
679338,Malappuram,Kerala,Y,Y,e
679339,Edavanna,Kerala,Y,Y,e
679340,Perinthalmanna,Kerala,Y,Y,e
679341,MALAPPURAM,Kerala,Y,Y,e
679342,NILAMBUR,Kerala,N,N,d
679343,NILAMBUR,Kerala,N,N,d
679344,Nilambur,Kerala,Y,Y,d
679348,MALAPPURAM,Kerala,Y,Y,d
679350,MALAPPURAM,Kerala,N,N,d
679351,MALAPPURAM,Kerala,Y,Y,e
679352,MALAPPURAM,Kerala,N,N,d
679354,MALAPPURAM,Kerala,N,N,d
679355,POOKKOTTUMPADAM,Kerala,N,N,d
679356,Pattambi,Kerala,N,N,d
679357,Perinthalmanna,Kerala,Y,Y,e
679501,Cherpulassery,Kerala,Y,Y,e
679502,Cherpulassery,Kerala,Y,Y,e
679503,Cherpulassery,Kerala,Y,Y,d
679504,Cherpulassery,Kerala,Y,Y,d
679505,Cherpulassery,Kerala,Y,Y,d
679506,Cherpulassery,Kerala,Y,Y,d
679508,Cherpulassery,Kerala,N,N,d
679511,Pazhayannur,Kerala,Y,Y,e
679512,Akaloor,Kerala,Y,Y,e
679513,Thachanattukara,Kerala,Y,Y,e
679514,Akaloor,Kerala,Y,Y,d
679515,Akaloor,Kerala,Y,Y,e
679516,Akaloor,Kerala,Y,Y,e
679517,OTTAPALAM,Kerala,N,Y,e
679518,OTTAPALAM,Kerala,N,N,d
679519,Malappuram,Kerala,N,N,d
679521,Shoranur,Kerala,Y,Y,e
679522,Shoranur,Kerala,Y,Y,e
679523,Shoranur,Kerala,Y,Y,d
679528,Kottakkal,Kerala,N,N,d
679531,Shoranur,Kerala,Y,Y,d
679532,Shoranur,Kerala,Y,Y,e
679533,Sankaramangalam,Kerala,Y,Y,e
679534,Sankaramangalam,Kerala,Y,Y,e
679535,Sankaramangalam,Kerala,Y,Y,e
679536,Edappal,Kerala,Y,Y,e
679537,Sankaramangalam,Kerala,Y,Y,d
679538,Guruvayoor,Kerala,Y,Y,d
679539,Thamarassery,Kerala,Y,Y,e
679551,Edappal,Kerala,Y,Y,e
679552,Edappal,Kerala,Y,Y,e
679553,Edappal,Kerala,Y,Y,e
679554,Edappal,Kerala,Y,Y,d
679556,Edappal,Kerala,N,Y,e
679561,Chiramanangad,Kerala,Y,Y,e
679562,Chiramanangad,Kerala,Y,Y,e
679563,Chiramanangad,Kerala,Y,Y,e
679564,Chiramanangad,Kerala,Y,Y,e
679571,Valanchery,Kerala,Y,Y,e
679572,Valanchery,Kerala,Y,Y,e
679573,Tirur,Kerala,Y,Y,e
679574,Edappal,Kerala,Y,Y,e
679575,Edappal,Kerala,Y,Y,e
679576,Edappal,Kerala,Y,Y,e
679577,Tirur,Kerala,Y,Y,e
679578,Edappal,Kerala,Y,Y,e
679579,Tirur,Kerala,Y,Y,d
679580,Edappal,Kerala,Y,Y,e
679581,Edappal,Kerala,Y,Y,e
679582,Tirur,Kerala,Y,Y,e
679583,Tirur,Kerala,Y,Y,e
679584,Edappal,Kerala,Y,Y,e
679585,Edappal,Kerala,Y,Y,e
679586,Tirur,Kerala,Y,Y,e
679587,Edappal,Kerala,Y,Y,e
679588,Valanchery,Kerala,Y,Y,e
679589,Tirur,Kerala,Y,Y,e
679590,Edappal,Kerala,N,Y,e
679591,Edappal,Kerala,Y,Y,d
679592,Valanchery,Kerala,Y,Y,e
679594,Edappal,Kerala,Y,Y,e
679633,Guruvayur,Kerala,N,Y,e
679813,Shornur,Kerala,N,N,d
680001,Thrissur,Kerala,Y,Y,e
680002,Arimbur,Kerala,Y,Y,e
680003,Arimbur,Kerala,Y,Y,e
680004,Arimbur,Kerala,Y,Y,e
680005,Thrissur,Kerala,Y,Y,e
680006,Thrissur,Kerala,Y,Y,e
680007,Arimbur,Kerala,Y,Y,e
680008,Thrissur,Kerala,Y,Y,e
680009,Thrissur,Kerala,Y,Y,e
680010,Thrissur,Kerala,Y,Y,e
680011,Arimbur,Kerala,Y,Y,e
680012,Arimbur,Kerala,Y,Y,e
680013,Thrissur,Kerala,Y,Y,e
680014,Thrissur,Kerala,Y,Y,e
680015,Arimbur,Kerala,Y,Y,e
680016,Arimbur,Kerala,Y,Y,e
680017,Arimbur,Kerala,Y,Y,e
680018,Thrissur,Kerala,Y,Y,e
680019,Arni,Kerala,N,N,d
680020,Thrissur,Kerala,Y,Y,e
680021,Thrissur,Kerala,Y,Y,e
680022,Thrissur,Kerala,Y,Y,e
680026,Thrissur,Kerala,Y,Y,e
680027,Arimbur,Kerala,Y,Y,e
680028,Thrissur,Kerala,Y,Y,e
680051,Thrissur,Kerala,N,N,d
680052,Thrissur,Kerala,Y,Y,d
680101,Guruvayoor,Kerala,Y,Y,e
680102,Guruvayoor,Kerala,Y,Y,e
680103,Guruvayoor,Kerala,Y,Y,e
680104,Guruvayoor,Kerala,Y,Y,e
680106,Trichur,Kerala,N,N,d
680109,Trichur,Kerala,N,N,d
680111,Guruvayur,Kerala,N,Y,e
680121,Irinjalakuda,Kerala,Y,Y,e
680122,Irinjalakuda,Kerala,Y,Y,e
680123,Kodungallur,Kerala,Y,Y,e
680124,THRIPRAYAR,Kerala,Y,Y,d
680125,Irinjalakuda,Kerala,Y,Y,e
680203,Cochin,Kerala,N,N,d
680221,Trichur,Kerala,N,N,d
680301,Puthukkad,Kerala,Y,Y,e
680302,Puthukkad,Kerala,Y,Y,e
680303,Puthukkad,Kerala,Y,Y,e
680304,AMBALLUR,Kerala,N,N,d
680305,Puthukkad,Kerala,Y,Y,e
680306,Thrissur,Kerala,Y,Y,e
680307,Chalakudy,Kerala,Y,Y,e
680308,Chalakudy,Kerala,Y,Y,e
680309,Chalakudy,Kerala,Y,Y,e
680310,Puthukkad,Kerala,Y,Y,e
680311,Chalakudy,Kerala,Y,Y,e
680312,Puthukkad,Kerala,Y,Y,e
680313,Thrissur,Kerala,Y,Y,e
680314,Thrissur,Kerala,Y,Y,e
680315,Cochin,Kerala,N,N,d
680316,Chalakudy,Kerala,Y,Y,e
680317,Puthukkad,Kerala,Y,Y,e
680318,Thrissur,Kerala,N,N,d
680319,Thrissur,Kerala,Y,Y,e
680320,Thrissur,Kerala,Y,Y,e
680321,WADAKKANCHERY,Kerala,N,Y,e
680322,OLLUR,Kerala,Y,Y,e
680323,Irinjalakuda,Kerala,Y,Y,e
680324,Arni,Kerala,N,N,d
680325,Chalakudy,Kerala,Y,Y,e
680501,Chiramanangad,Kerala,Y,Y,e
680502,Guruvayoor,Kerala,Y,Y,e
680503,Chiramanangad,Kerala,Y,Y,e
680504,Guruvayoor,Kerala,Y,Y,e
680505,Chiramanangad,Kerala,Y,Y,e
680506,Guruvayoor,Kerala,Y,Y,e
680507,Guruvayoor,Kerala,Y,Y,e
680508,Guruvayoor,Kerala,Y,Y,e
680509,Guruvayoor,Kerala,Y,Y,e
680510,Guruvayoor,Kerala,Y,Y,e
680511,Guruvayoor,Kerala,Y,Y,e
680512,Guruvayoor,Kerala,Y,Y,e
680513,Guruvayoor,Kerala,Y,Y,e
680514,Guruvayoor,Kerala,Y,Y,e
680515,Guruvayoor,Kerala,Y,Y,e
680516,Guruvayoor,Kerala,Y,Y,e
680517,Chiramanangad,Kerala,Y,Y,e
680518,Guruvayoor,Kerala,Y,Y,e
680519,Chiramanangad,Kerala,Y,Y,e
680520,Chiramanangad,Kerala,Y,Y,e
680521,Chiramanangad,Kerala,Y,Y,e
680522,Guruvayoor,Kerala,Y,Y,e
680523,Chiramanangad,Kerala,Y,Y,e
680524,Guruvayoor,Kerala,Y,Y,e
680525,Thrissur,Kerala,N,N,d
680533,Thrissur,Kerala,N,Y,d
680534,Arni,Kerala,N,N,d
680541,Arimbur,Kerala,Y,Y,e
680542,Chiramanangad,Kerala,Y,Y,e
680543,Chiramanangad,Kerala,Y,Y,e
680544,Chiramanangad,Kerala,Y,Y,e
680545,Arimbur,Kerala,Y,Y,e
680546,Chiramanangad,Kerala,Y,Y,e
680547,Thrissur,Kerala,Y,Y,e
680549,Arimbur,Kerala,Y,Y,e
680551,Arimbur,Kerala,Y,Y,e
680552,Guruvayoor,Kerala,Y,Y,e
680553,Arimbur,Kerala,Y,Y,e
680554,WADAKKANCHERY,Kerala,N,Y,e
680555,Arimbur,Kerala,Y,Y,e
680561,Irinjalakuda,Kerala,Y,Y,e
680562,Irinjalakuda,Kerala,Y,Y,e
680563,Arimbur,Kerala,Y,Y,e
680564,Irinjalakuda,Kerala,Y,Y,e
680565,Irinjalakuda,Kerala,Y,Y,e
680566,Irinjalakuda,Kerala,Y,Y,e
680567,Irinjalakuda,Kerala,Y,Y,e
680568,Irinjalakuda,Kerala,Y,Y,e
680569,Arimbur,Kerala,Y,Y,e
680570,Arimbur,Kerala,Y,Y,e
680571,Arimbur,Kerala,Y,Y,e
680572,Thrissur,Kerala,Y,Y,d
680573,Thrissur,Kerala,Y,Y,e
680574,CHERPU,Kerala,Y,Y,e
680575,Thrissur,Kerala,Y,Y,e
680581,Thrissur,Kerala,Y,Y,e
680582,Shoranur,Kerala,Y,Y,e
680583,Shoranur,Kerala,Y,Y,e
680584,Chiramanangad,Kerala,Y,Y,e
680585,Shoranur,Kerala,Y,Y,e
680586,Pazhayannur,Kerala,Y,Y,e
680587,Pazhayannur,Kerala,Y,Y,e
680588,Pazhayannur,Kerala,Y,Y,e
680589,Shoranur,Kerala,Y,Y,e
680590,Shoranur,Kerala,Y,Y,e
680591,Shoranur,Kerala,Y,Y,d
680592,WADAKKANCHERY,Kerala,Y,Y,e
680593,WADAKKANCHERY,Kerala,N,Y,e
680594,Pazhayannur,Kerala,Y,Y,e
680595,WADAKKANCHERY,Kerala,Y,Y,e
680596,Thrissur,Kerala,Y,Y,e
680597,Trichur,Kerala,N,N,d
680600,Guruvayoor,Kerala,Y,Y,d
680601,Chiramanangad,Kerala,Y,Y,e
680602,Guruvayoor,Kerala,Y,Y,e
680603,Guruvayoor,Kerala,Y,Y,e
680604,Chiramanangad,Kerala,Y,Y,e
680608,Guruvayoor,Kerala,Y,Y,e
680609,Guruvayur,Kerala,N,Y,e
680610,Thrissur,Kerala,Y,Y,d
680611,Arimbur,Kerala,Y,Y,e
680612,Arimbur,Kerala,Y,Y,e
680613,Arimbur,Kerala,Y,Y,e
680614,Arimbur,Kerala,Y,Y,e
680615,Guruvayoor,Kerala,Y,Y,e
680616,Guruvayoor,Kerala,Y,Y,e
680617,Arimbur,Kerala,Y,Y,e
680618,Arimbur,Kerala,Y,Y,e
680619,Arimbur,Kerala,Y,Y,e
680620,Arimbur,Kerala,Y,Y,e
680621,Arimbur,Kerala,Y,Y,d
680623,Thrissur,Kerala,Y,Y,e
680631,Thrissur,Kerala,Y,Y,e
680641,Arimbur,Kerala,Y,Y,e
680642,Arimbur,Kerala,Y,Y,e
680651,Thrissur,Kerala,Y,Y,e
680652,Thrissur,Kerala,Y,Y,d
680653,Thrissur,Kerala,Y,Y,e
680654,Thrissur,Kerala,Y,Y,e
680655,Thrissur,Kerala,Y,Y,e
680656,Thrissur,Kerala,Y,Y,e
680657,Thrissur,Kerala,Y,Y,e
680661,Irinjalakuda,Kerala,Y,Y,e
680662,Irinjalakuda,Kerala,Y,Y,e
680663,Kodungallur,Kerala,Y,Y,e
680664,Kodungallur,Kerala,Y,Y,e
680665,Kodungallur,Kerala,Y,Y,e
680666,Kodungallur,Kerala,Y,Y,e
680667,Kodungallur,Kerala,Y,Y,e
680668,Kodungallur,Kerala,Y,Y,e
680669,Kodungallur,Kerala,Y,Y,e
680670,Kodungallur,Kerala,Y,Y,e
680671,Kodungallur,Kerala,Y,Y,e
680672,Irinjalakuda,Kerala,Y,Y,e
680673,Kodungallur,Kerala,Y,Y,e
680677,Thrissur,Kerala,N,N,d
680681,Irinjalakuda,Kerala,Y,Y,e
680682,Kodungallur,Kerala,Y,Y,e
680683,Irinjalakuda,Kerala,Y,Y,e
680684,Chalakudy,Kerala,Y,Y,e
680685,Kodungallur,Kerala,Y,Y,e
680686,Irinjalakuda,Kerala,Y,Y,e
680687,Irinjalakuda,Kerala,Y,Y,e
680688,Irinjalakuda,Kerala,Y,Y,e
680689,Chalakudy,Kerala,Y,Y,e
680691,Kodungallur,Kerala,Y,Y,e
680692,Trichur,Kerala,N,N,d
680693,Chalakudy,Kerala,Y,Y,d
680694,Irinjalakuda,Kerala,Y,Y,e
680695,Irinjalakuda,Kerala,Y,Y,e
680697,Chalakudy,Kerala,Y,Y,e
680698,Mala Kl,Kerala,N,Y,e
680699,Chalakudy,Kerala,Y,Y,d
680701,Irinjalakuda,Kerala,Y,Y,e
680702,Irinjalakuda,Kerala,Y,Y,e
680703,Irinjalakuda,Kerala,Y,Y,e
680704,Thrissur,Kerala,Y,Y,d
680711,Irinjalakuda,Kerala,Y,Y,e
680712,Irinjalakuda,Kerala,Y,Y,e
680721,Chalakudy,Kerala,Y,Y,d
680722,Chalakudy,Kerala,Y,Y,e
680723,Cochin,Kerala,N,N,d
680724,CHALAKUDY,Kerala,N,N,d
680725,CHALAKUDY,Kerala,N,N,d
680731,Chalakudy,Kerala,Y,Y,e
680732,Chalakudy,Kerala,Y,Y,e
680733,Kodungallur,Kerala,Y,Y,e
680734,Angamaly,Kerala,Y,Y,e
680735,Chalakudy,Kerala,Y,Y,e
680736,Chalakudy,Kerala,Y,Y,e
680741,Chalakudy,Kerala,Y,Y,e
680751,Thrissur,Kerala,Y,Y,e
680752,ARNI,Maharashtra,Y,Y,d
680771,WADAKKANCHERY,Kerala,Y,Y,b
681029,Cochin,Kerala,Y,Y,d
681315,Wadakkanchery,Kerala,N,Y,e
681528,Thrissur,Kerala,N,N,d
682000,Cochin,Kerala,Y,Y,d
682001,Cochin,Kerala,Y,Y,e
682002,Cochin,Kerala,Y,Y,e
682003,Cochin,Kerala,Y,Y,e
682004,Cochin,Kerala,Y,Y,e
682005,Cochin,Kerala,Y,Y,e
682006,Cochin,Kerala,Y,Y,e
682007,Cochin,Kerala,Y,Y,e
682008,Cochin,Kerala,Y,Y,e
682009,Cochin,Kerala,Y,Y,e
682010,Cochin,Kerala,Y,Y,e
682011,Cochin,Kerala,Y,Y,e
682012,Elamakkara,Kerala,Y,Y,e
682013,Cochin,Kerala,Y,Y,e
682014,Cochin,Kerala,Y,Y,e
682015,Cochin,Kerala,Y,Y,e
682016,Cochin,Kerala,Y,Y,e
682017,Cochin,Kerala,Y,Y,e
682018,Cochin,Kerala,Y,Y,e
682019,Cochin,Kerala,Y,Y,e
682020,Cochin,Kerala,Y,Y,e
682021,Elamakkara,Kerala,Y,Y,e
682022,Elamakkara,Kerala,Y,Y,e
682023,Elamakkara,Kerala,Y,Y,e
682024,Elamakkara,Kerala,Y,Y,e
682025,Elamakkara,Kerala,Y,Y,e
682026,Elamakkara,Kerala,Y,Y,e
682027,Elamakkara,Kerala,Y,Y,e
682028,Cochin,Kerala,Y,Y,e
682029,Cochin,Kerala,Y,Y,e
682030,Kunnathunad,Kerala,Y,Y,e
682031,Cochin,Kerala,Y,Y,e
682032,Cochin,Kerala,Y,Y,e
682033,Elamakkara,Kerala,Y,Y,e
682034,Elamakkara,Kerala,Y,Y,e
682035,Cochin,Kerala,Y,Y,e
682036,Cochin,Kerala,Y,Y,e
682037,Kunnathunad,Kerala,Y,Y,e
682038,Cochin,Kerala,Y,Y,e
682039,Kunnathunad,Kerala,Y,Y,d
682040,Cochin,Kerala,Y,Y,d
682041,Elamakkara,Kerala,Y,Y,e
682042,Kunnathunad,Kerala,Y,Y,e
682043,Cochin,Kerala,N,N,d
682044,Ottapalam,Kerala,N,Y,e
682050,KOCHI,Kerala,N,N,d
682051,Cochin,Kerala,Y,Y,e
682052,Cochin,Kerala,Y,Y,d
682204,Ottapalam,Kerala,N,Y,e
682301,Cochin,Kerala,Y,Y,e
682302,Cochin,Kerala,Y,Y,e
682303,Kunnathunad,Kerala,Y,Y,e
682304,Cochin,Kerala,Y,Y,e
682305,Cochin,Kerala,Y,Y,e
682306,Cochin,Kerala,Y,Y,e
682307,Cochin,Kerala,Y,Y,e
682308,Kunnathunad,Kerala,Y,Y,e
682309,Cochin,Kerala,Y,Y,e
682310,Kunnathunad,Kerala,Y,Y,e
682311,Muvattupuzha,Kerala,Y,Y,e
682312,Cochin,Kerala,Y,Y,e
682313,Kanjiramattom,Kerala,Y,Y,e
682314,Kanjiramattom,Kerala,Y,Y,d
682315,Kanjiramattom,Kerala,Y,Y,d
682316,Muvattupuzha,Kerala,Y,Y,d
682317,Kanjiramattom,Kerala,Y,Y,d
682319,Cochin,Kerala,N,Y,d
682320,Cochin,Kerala,Y,Y,d
682501,North Paravur,Kerala,Y,Y,e
682502,North Paravur,Kerala,Y,Y,e
682503,North Paravur,Kerala,Y,Y,e
682504,Cochin,Kerala,Y,Y,d
682505,North Paravur,Kerala,Y,Y,e
682506,Cochin,Kerala,Y,Y,e
682507,Cochin,Kerala,Y,Y,e
682508,Cochin,Kerala,Y,Y,e
682509,North Paravur,Kerala,Y,Y,e
682510,Cochin,Kerala,Y,Y,e
682511,Cochin,Kerala,Y,Y,e
682553,Lakshadweep,Lakshadweep,N,N,d
682555,Lakshadweep,Lakshadweep,N,N,d
682558,Lakshadweep,Lakshadweep,N,N,d
682565,Kochi,Kerala,N,N,d
683001,Alwaye,Kerala,N,N,d
683012,Alwaye,Kerala,N,N,d
683021,Cochin,Kerala,N,N,d
683101,Aluva,Kerala,Y,Y,e
683102,Aluva,Kerala,Y,Y,e
683103,Aluva,Kerala,Y,Y,d
683104,Elamakkara,Kerala,Y,Y,e
683105,Aluva,Kerala,Y,Y,e
683106,Aluva,Kerala,Y,Y,e
683107,Cochin,Kerala,Y,Y,d
683108,Aluva,Kerala,Y,Y,e
683109,Elamakkara,Kerala,Y,Y,d
683110,Aluva,Kerala,Y,Y,e
683111,Angamaly,Kerala,Y,Y,e
683112,Aluva,Kerala,Y,Y,d
683204,Cochin,Kerala,N,N,d
683302,Alwaye,Kerala,N,N,d
683303,Alwaye,Kerala,N,N,d
683501,Elamakkara,Kerala,Y,Y,e
683502,Aluva,Kerala,Y,Y,e
683503,Elamakkara,Kerala,Y,Y,e
683504,Elamakkara,Kerala,Y,Y,d
683505,Cochin,Kerala,N,N,d
683506,Cochin,Kerala,N,N,d
683510,Kerela,Kerala,N,N,d
683511,Aluva,Kerala,Y,Y,e
683512,North Paravur,Kerala,Y,Y,e
683513,North Paravur,Kerala,Y,Y,e
683514,North Paravur,Kerala,Y,Y,e
683515,North Paravur,Kerala,Y,Y,e
683516,North Paravur,Kerala,Y,Y,e
683517,North Paravur,Kerala,Y,Y,e
683518,North Paravur,Kerala,Y,Y,e
683519,North Paravur,Kerala,Y,Y,e
683520,North Paravur,Kerala,Y,Y,e
683521,North Paravur,Kerala,Y,Y,e
683522,North Paravur,Kerala,Y,Y,e
683523,Kodungallur,Kerala,Y,Y,d
683524,Karukutty,Kerala,N,N,d
683525,COCHIN,Kerala,N,N,d
683527,Alwaye,Kerala,N,N,d
683541,Perumbavoor,Kerala,Y,Y,e
683542,Perumbavoor,Kerala,Y,Y,e
683543,Perumbavoor,Kerala,Y,Y,e
683544,Perumbavoor,Kerala,Y,Y,e
683545,Perumbavoor,Kerala,Y,Y,d
683546,Perumbavoor,Kerala,Y,Y,d
683547,Perumbavoor,Kerala,Y,Y,e
683548,KURUPPAMPADI,Kerala,Y,Y,d
683549,Perumbavoor,Kerala,Y,Y,d
683550,Perumbavoor,Kerala,Y,Y,e
683553,Cochin,Kerala,Y,Y,d
683554,Cochin,Kerala,Y,Y,d
683555,Muvattupuzha,Kerala,Y,Y,d
683556,Perumbavoor,Kerala,Y,Y,e
683557,Perumbavoor,Kerala,Y,Y,d
683561,Kunnathunad,Kerala,Y,Y,d
683562,Kunnathunad,Kerala,Y,Y,d
683563,Aluva,Kerala,Y,Y,e
683564,EDATHALA,Kerala,Y,Y,d
683565,Kunnathunad,Kerala,Y,Y,d
683571,Aluva,Kerala,Y,Y,d
683572,Angamaly,Kerala,Y,Y,e
683573,Angamaly,Kerala,Y,Y,e
683574,Angamaly,Kerala,Y,Y,e
683575,Angamaly,Kerala,Y,Y,e
683576,Angamaly,Kerala,Y,Y,e
683577,Angamaly,Kerala,Y,Y,e
683578,Angamaly,Kerala,Y,Y,e
683579,Angamaly,Kerala,Y,Y,e
683580,Angamaly,Kerala,Y,Y,d
683581,Angamaly,Kerala,Y,Y,e
683582,Angamaly,Kerala,Y,Y,d
